,,,,,,,,,,
"Stock Market Data Used in ""Irrational Exuberance"" Princeton University Press, 2000, 2005, 2015, updated",,,,,,,,,,Cyclically
Robert J. Shiller ,,,,,,,,,,Adjusted
,,,,,,,,,,Price
,,,,  Consumer,,,,,,Earnings
,S&P,,,Price,,Long,,,,Ratio
,Comp.,Dividend,Earnings,Index,Date  ,Interest,Real,Real,Real,P/E10 or
Date,P,D,E,CPI,Fraction,Rate GS10,Price,Dividend,Earnings,CAPE
1893.12,4.41,0.25,0.26,7.04,1893.96,3.70,155.88,8.84,9.19,15.61
1894.01,4.32,0.25,0.25,6.85,1894.04,3.70,156.94,8.96,9.14,15.74
1894.02,4.38,0.24,0.24,6.76,1894.12,3.68,161.36,8.96,8.96,16.20
1894.03,4.51,0.24,0.24,6.57,1894.21,3.66,170.97,9.10,8.91,17.19
1894.04,4.57,0.24,0.23,6.57,1894.29,3.64,173.24,8.97,8.59,17.43
1894.05,4.40,0.23,0.22,6.57,1894.37,3.62,166.80,8.84,8.28,16.81
1894.06,4.34,0.23,0.21,6.57,1894.46,3.60,164.52,8.72,7.96,16.61
1894.07,4.25,0.23,0.20,6.57,1894.54,3.58,161.11,8.59,7.65,16.29
1894.08,4.41,0.22,0.19,6.76,1894.62,3.56,162.47,8.23,7.12,16.46
1894.09,4.48,0.22,0.19,6.85,1894.71,3.54,162.76,7.99,6.72,16.52
1894.1,4.34,0.22,0.18,6.66,1894.79,3.52,162.17,8.10,6.60,16.50
1894.11,4.34,0.21,0.17,6.66,1894.87,3.50,162.17,7.97,6.29,16.54
1894.12,4.30,0.21,0.16,6.57,1894.96,3.48,163.01,7.96,6.07,16.67
1895.01,4.25,0.21,0.17,6.57,1895.04,3.46,161.11,7.90,6.35,16.52
1895.02,4.19,0.21,0.18,6.57,1895.12,3.47,158.84,7.84,6.63,16.33
1895.03,4.19,0.21,0.18,6.57,1895.21,3.48,158.84,7.77,6.92,16.36
1895.04,4.37,0.20,0.19,6.85,1895.29,3.50,158.76,7.39,6.90,16.39
1895.05,4.61,0.20,0.20,6.95,1895.37,3.51,165.18,7.23,7.08,17.08
1895.06,4.70,0.20,0.21,7.04,1895.46,3.52,166.13,7.07,7.25,17.21
1895.07,4.72,0.20,0.21,6.95,1895.54,3.53,169.13,7.11,7.61,17.55
1895.08,4.79,0.20,0.22,6.85,1895.62,3.54,174.02,7.15,7.99,18.07
1895.09,4.82,0.20,0.23,6.85,1895.71,3.55,175.11,7.08,8.26,18.20
1895.1,4.75,0.19,0.24,6.85,1895.79,3.57,172.56,7.02,8.54,17.94
1895.11,4.59,0.19,0.24,6.85,1895.87,3.58,166.75,6.96,8.81,17.34
1895.12,4.32,0.19,0.25,6.76,1895.96,3.59,159.15,7.00,9.21,16.55
1896.01,4.27,0.19,0.25,6.66,1896.04,3.60,159.56,7.07,9.22,16.58
1896.02,4.45,0.19,0.24,6.57,1896.12,3.58,168.69,7.14,9.22,17.52
1896.03,4.38,0.19,0.24,6.57,1896.21,3.57,166.04,7.11,9.10,17.23
1896.04,4.42,0.19,0.24,6.47,1896.29,3.55,170.02,7.18,9.11,17.64
1896.05,4.40,0.19,0.23,6.37,1896.37,3.53,171.78,7.25,9.11,17.83
1896.06,4.32,0.19,0.23,6.28,1896.46,3.52,171.21,7.33,9.12,17.78
1896.07,4.04,0.18,0.23,6.28,1896.54,3.50,160.11,7.30,8.98,16.64
1896.08,3.81,0.18,0.22,6.28,1896.62,3.48,151.00,7.26,8.85,15.70
1896.09,4.01,0.18,0.22,6.28,1896.71,3.47,158.92,7.23,8.72,16.54
1896.1,4.10,0.18,0.22,6.47,1896.79,3.45,157.71,6.99,8.34,16.44
1896.11,4.38,0.18,0.21,6.66,1896.87,3.43,163.67,6.76,7.97,17.09
1896.12,4.22,0.18,0.21,6.66,1896.96,3.42,157.69,6.73,7.85,16.50
1897.01,4.22,0.18,0.22,6.47,1897.04,3.40,162.33,6.92,8.40,17.03
1897.02,4.18,0.18,0.23,6.47,1897.12,3.40,160.79,6.92,8.72,16.89
1897.03,4.19,0.18,0.24,6.47,1897.21,3.39,161.17,6.92,9.04,16.96
1897.04,4.06,0.18,0.24,6.37,1897.29,3.39,158.50,7.03,9.50,16.70
1897.05,4.08,0.18,0.25,6.28,1897.37,3.38,161.70,7.13,9.98,17.05
1897.06,4.27,0.18,0.26,6.28,1897.46,3.38,169.23,7.13,10.30,17.85
1897.07,4.46,0.18,0.27,6.28,1897.54,3.38,176.76,7.13,10.63,18.65
1897.08,4.75,0.18,0.28,6.57,1897.62,3.37,180.07,6.82,10.49,19.01
1897.09,4.98,0.18,0.29,6.76,1897.71,3.37,183.47,6.63,10.50,19.37
1897.1,4.82,0.18,0.29,6.66,1897.79,3.36,180.11,6.73,10.96,19.03
1897.11,4.65,0.18,0.30,6.66,1897.87,3.36,173.76,6.73,11.27,18.36
1897.12,4.75,0.18,0.31,6.66,1897.96,3.35,177.50,6.73,11.58,18.75
1898.01,4.88,0.18,0.31,6.66,1898.04,3.35,182.35,6.79,11.71,19.25
1898.02,4.87,0.18,0.32,6.76,1898.12,3.33,179.42,6.75,11.67,18.92
1898.03,4.65,0.19,0.32,6.76,1898.21,3.31,171.31,6.82,11.79,18.04
1898.04,4.57,0.19,0.32,6.76,1898.29,3.29,168.36,6.88,11.91,17.71
1898.05,4.87,0.19,0.33,7.23,1898.37,3.27,167.61,6.48,11.24,17.60
1898.06,5.06,0.19,0.33,6.76,1898.46,3.25,186.42,7.00,12.16,19.54
1898.07,5.08,0.19,0.33,6.66,1898.54,3.23,189.83,7.16,12.45,19.86
1898.08,5.27,0.19,0.34,6.66,1898.62,3.20,196.93,7.22,12.58,20.54
1898.09,5.26,0.20,0.34,6.66,1898.71,3.18,196.55,7.29,12.70,20.44
1898.1,5.15,0.20,0.34,6.66,1898.79,3.16,192.44,7.35,12.83,19.95
1898.11,5.32,0.20,0.35,6.66,1898.87,3.14,198.79,7.41,12.96,20.53
1898.12,5.65,0.20,0.35,6.76,1898.96,3.12,208.15,7.37,12.89,21.40
1899.01,6.08,0.20,0.36,6.76,1899.04,3.10,223.99,7.40,13.29,22.93
1899.02,6.31,0.20,0.37,6.95,1899.12,3.10,226.10,7.23,13.32,23.05
1899.03,6.40,0.20,0.38,6.95,1899.21,3.11,229.32,7.26,13.71,23.28
1899.04,6.48,0.20,0.39,7.04,1899.29,3.11,229.05,7.19,13.90,23.15
1899.05,6.21,0.20,0.40,7.04,1899.37,3.12,219.51,7.22,14.29,22.09
1899.06,6.07,0.21,0.42,7.14,1899.46,3.12,211.70,7.15,14.47,21.21
1899.07,6.28,0.21,0.43,7.23,1899.54,3.13,216.14,7.08,14.65,21.56
1899.08,6.44,0.21,0.44,7.33,1899.62,3.13,218.77,7.02,14.83,21.73
1899.09,6.37,0.21,0.45,7.61,1899.71,3.13,208.28,6.78,14.63,20.59
1899.1,6.34,0.21,0.46,7.71,1899.79,3.14,204.74,6.73,14.80,20.15
1899.11,6.46,0.21,0.47,7.80,1899.87,3.14,206.07,6.67,14.97,20.20
1899.12,6.02,0.21,0.48,7.90,1899.96,3.15,189.72,6.62,15.13,18.51
1900.01,6.10,0.22,0.48,7.90,1900.04,3.15,192.24,6.85,15.13,18.67
1900.02,6.21,0.23,0.48,7.99,1900.12,3.15,193.38,7.01,14.95,18.70
1900.03,6.26,0.23,0.48,7.99,1900.21,3.14,194.93,7.24,14.95,18.78
1900.04,6.34,0.24,0.48,7.99,1900.29,3.14,197.42,7.47,14.95,18.94
1900.05,6.04,0.25,0.48,7.80,1900.37,3.13,192.67,7.90,15.31,18.40
1900.06,5.86,0.26,0.48,7.71,1900.46,3.13,189.24,8.23,15.50,17.99
1900.07,5.86,0.26,0.48,7.80,1900.54,3.13,186.93,8.37,15.31,17.69
1900.08,5.94,0.27,0.48,7.71,1900.62,3.12,191.82,8.72,15.50,18.07
1900.09,5.80,0.28,0.48,7.80,1900.71,3.12,185.01,8.85,15.31,17.34
1900.1,6.01,0.29,0.48,7.71,1900.79,3.11,194.08,9.20,15.50,18.10
1900.11,6.48,0.29,0.48,7.71,1900.87,3.11,209.26,9.45,15.50,19.42
1900.12,6.87,0.30,0.48,7.61,1900.96,3.10,224.62,9.81,15.69,20.74
1901.01,7.07,0.30,0.48,7.71,1901.04,3.10,228.31,9.74,15.56,20.98
1901.02,7.25,0.30,0.48,7.61,1901.12,3.11,237.05,9.92,15.80,21.68
1901.03,7.51,0.31,0.49,7.61,1901.21,3.11,245.55,9.97,15.86,22.35
1901.04,8.14,0.31,0.49,7.52,1901.29,3.12,269.52,10.15,16.11,24.41
1901.05,7.73,0.31,0.49,7.52,1901.37,3.13,255.94,10.21,16.17,23.06
1901.06,8.50,0.31,0.49,7.52,1901.46,3.13,281.44,10.26,16.22,25.24
1901.07,7.93,0.31,0.49,7.61,1901.54,3.14,259.28,10.19,16.08,23.14
1901.08,8.04,0.31,0.49,7.71,1901.62,3.15,259.63,10.12,15.93,23.08
1901.09,8.00,0.32,0.50,7.80,1901.71,3.15,255.19,10.05,15.79,22.59
1901.1,7.91,0.32,0.50,7.80,1901.79,3.16,252.32,10.10,15.84,22.25
1901.11,8.08,0.32,0.50,7.90,1901.87,3.17,254.64,10.03,15.70,22.38
1901.12,7.95,0.32,0.50,7.99,1901.96,3.17,247.56,9.96,15.57,21.68
1902.01,8.12,0.32,0.51,7.90,1902.04,3.18,255.90,10.11,16.10,22.34
1902.02,8.19,0.32,0.52,7.90,1902.12,3.19,258.11,10.14,16.44,22.46
1902.03,8.20,0.32,0.53,7.90,1902.21,3.20,258.42,10.16,16.78,22.41
1902.04,8.48,0.32,0.54,7.99,1902.29,3.21,264.06,10.07,16.92,22.82
1902.05,8.46,0.32,0.55,8.09,1902.37,3.22,260.34,9.98,17.05,22.43
1902.06,8.41,0.33,0.57,8.18,1902.46,3.23,255.79,9.88,17.18,21.96
1902.07,8.60,0.33,0.58,8.18,1902.54,3.24,261.57,9.91,17.51,22.39
1902.08,8.83,0.33,0.59,8.09,1902.62,3.25,271.73,10.05,18.05,23.17
1902.09,8.85,0.33,0.60,8.18,1902.71,3.26,269.18,9.96,18.17,22.86
1902.1,8.57,0.33,0.61,8.75,1902.79,3.27,243.66,9.33,17.29,20.60
1902.11,8.24,0.33,0.62,8.47,1902.87,3.28,242.18,9.68,18.20,20.41
1902.12,8.05,0.33,0.63,8.56,1902.96,3.29,233.96,9.59,18.31,19.63
1903.01,8.46,0.33,0.62,8.66,1903.04,3.30,243.18,9.53,17.87,20.32
1903.02,8.41,0.33,0.61,8.66,1903.12,3.31,241.74,9.58,17.63,20.11
1903.03,8.08,0.34,0.61,8.37,1903.21,3.32,240.17,9.96,17.98,19.88
1903.04,7.75,0.34,0.60,8.37,1903.29,3.33,230.36,10.01,17.74,18.98
1903.05,7.60,0.34,0.59,8.18,1903.37,3.33,231.16,10.29,17.89,18.95
1903.06,7.18,0.34,0.58,8.18,1903.46,3.34,218.38,10.34,17.64,17.82
1903.07,6.85,0.34,0.57,8.18,1903.54,3.35,208.35,10.39,17.39,16.92
1903.08,6.63,0.34,0.56,8.18,1903.62,3.36,201.65,10.44,17.13,16.30
1903.09,6.47,0.35,0.56,8.28,1903.71,3.37,194.53,10.37,16.69,15.65
1903.1,6.26,0.35,0.55,8.18,1903.79,3.38,190.40,10.55,16.63,15.25
1903.11,6.28,0.35,0.54,8.09,1903.87,3.38,193.26,10.72,16.57,15.41
1903.12,6.57,0.35,0.53,8.09,1903.96,3.39,202.18,10.77,16.31,16.04
1904.01,6.68,0.35,0.53,8.28,1904.04,3.40,200.84,10.42,15.84,15.86
1904.02,6.50,0.34,0.52,8.47,1904.12,3.41,191.04,10.09,15.38,15.02
1904.03,6.48,0.34,0.52,8.37,1904.21,3.41,192.61,10.11,15.46,15.08
1904.04,6.64,0.34,0.52,8.28,1904.29,3.42,199.64,10.12,15.53,15.57
1904.05,6.50,0.33,0.51,8.09,1904.37,3.43,200.03,10.26,15.80,15.53
1904.06,6.51,0.33,0.51,8.09,1904.46,3.43,200.33,10.16,15.69,15.47
1904.07,6.78,0.33,0.51,8.09,1904.54,3.44,208.64,10.05,15.59,16.04
1904.08,7.01,0.32,0.50,8.18,1904.62,3.45,213.21,9.83,15.31,16.30
1904.09,7.32,0.32,0.50,8.28,1904.71,3.45,220.08,9.62,15.03,16.74
1904.1,7.75,0.32,0.50,8.28,1904.79,3.46,233.01,9.52,14.93,17.63
1904.11,8.17,0.31,0.49,8.47,1904.87,3.47,240.12,9.21,14.50,18.08
1904.12,8.25,0.31,0.49,8.47,1904.96,3.47,242.47,9.11,14.40,18.16
1905.01,8.43,0.31,0.51,8.47,1905.04,3.48,247.76,9.16,14.84,18.46
1905.02,8.80,0.31,0.52,8.47,1905.12,3.48,258.63,9.21,15.28,19.17
1905.03,9.05,0.32,0.54,8.37,1905.21,3.47,269.00,9.36,15.90,19.83
1905.04,8.94,0.32,0.55,8.37,1905.29,3.47,265.73,9.41,16.35,19.48
1905.05,8.50,0.32,0.57,8.28,1905.37,3.46,255.56,9.57,16.99,18.63
1905.06,8.60,0.32,0.58,8.28,1905.46,3.46,258.57,9.62,17.44,18.74
1905.07,8.87,0.32,0.60,8.28,1905.54,3.46,266.68,9.67,17.89,19.21
1905.08,9.20,0.32,0.61,8.37,1905.62,3.45,273.46,9.61,18.13,19.57
1905.09,9.23,0.33,0.63,8.28,1905.71,3.45,277.51,9.77,18.79,19.74
1905.1,9.36,0.33,0.64,8.28,1905.79,3.44,281.41,9.82,19.24,19.90
1905.11,9.31,0.33,0.66,8.37,1905.87,3.44,276.73,9.76,19.47,19.44
1905.12,9.54,0.33,0.67,8.47,1905.96,3.43,280.38,9.70,19.69,19.58
1906.01,9.87,0.34,0.68,8.47,1906.04,3.43,290.08,9.87,19.91,20.13
1906.02,9.80,0.34,0.69,8.47,1906.12,3.45,288.02,10.04,20.13,19.87
1906.03,9.56,0.35,0.69,8.47,1906.21,3.47,280.97,10.21,20.35,19.26
1906.04,9.43,0.35,0.70,8.47,1906.29,3.49,277.15,10.38,20.57,18.88
1906.05,9.18,0.36,0.71,8.56,1906.37,3.51,266.80,10.44,20.56,18.05
1906.06,9.30,0.37,0.72,8.56,1906.46,3.53,270.29,10.61,20.78,18.17
1906.07,9.06,0.37,0.72,8.28,1906.54,3.55,272.40,11.15,21.72,18.20
1906.08,9.73,0.38,0.73,8.47,1906.62,3.57,285.97,11.07,21.45,18.97
1906.09,10.03,0.38,0.74,8.56,1906.71,3.59,291.51,11.12,21.43,19.20
1906.1,9.73,0.39,0.75,8.75,1906.79,3.61,276.64,11.04,21.18,18.10
1906.11,9.93,0.39,0.75,8.85,1906.87,3.63,279.29,11.09,21.16,18.14
1906.12,9.84,0.40,0.76,8.94,1906.96,3.65,273.82,11.13,21.15,17.66
1907.01,9.56,0.40,0.75,8.85,1907.04,3.67,268.89,11.34,21.14,17.22
1907.02,9.26,0.41,0.74,9.04,1907.12,3.69,254.96,11.20,20.47,16.22
1907.03,8.35,0.41,0.74,8.94,1907.21,3.70,232.35,11.41,20.45,14.69
1907.04,8.39,0.41,0.73,8.94,1907.29,3.72,233.47,11.50,20.22,14.67
1907.05,8.10,0.42,0.72,9.13,1907.37,3.74,220.70,11.35,19.57,13.79
1907.06,7.84,0.42,0.71,9.23,1907.46,3.75,211.42,11.33,19.15,13.14
1907.07,8.14,0.42,0.70,9.23,1907.54,3.77,219.51,11.41,18.92,13.59
1907.08,7.53,0.43,0.69,9.23,1907.62,3.79,203.06,11.51,18.70,12.51
1907.09,7.45,0.43,0.69,9.23,1907.71,3.80,200.90,11.60,18.47,12.33
1907.1,6.64,0.43,0.68,9.32,1907.79,3.82,177.23,11.57,18.06,10.83
1907.11,6.25,0.44,0.67,8.94,1907.87,3.84,173.92,12.15,18.60,10.59
1907.12,6.57,0.44,0.66,8.75,1907.96,3.85,186.80,12.51,18.76,11.33
1908.01,6.85,0.44,0.65,8.66,1908.04,3.87,196.90,12.55,18.78,11.90
1908.02,6.60,0.43,0.65,8.56,1908.12,3.86,191.82,12.59,18.80,11.55
1908.03,6.87,0.43,0.64,8.56,1908.21,3.85,199.67,12.50,18.60,11.98
1908.04,7.24,0.43,0.63,8.66,1908.29,3.84,208.11,12.27,18.20,12.45
1908.05,7.63,0.42,0.63,8.66,1908.37,3.83,219.32,12.17,18.01,13.08
1908.06,7.64,0.42,0.62,8.66,1908.46,3.82,219.61,12.07,17.82,13.05
1908.07,7.92,0.42,0.61,8.75,1908.54,3.82,225.18,11.85,17.44,13.35
1908.08,8.26,0.41,0.61,8.75,1908.62,3.81,234.85,11.75,17.25,13.88
1908.09,8.17,0.41,0.60,8.75,1908.71,3.80,232.29,11.66,17.06,13.70
1908.1,8.27,0.41,0.59,8.85,1908.79,3.79,232.60,11.44,16.69,13.69
1908.11,8.83,0.40,0.59,8.94,1908.87,3.78,245.71,11.22,16.33,14.44
1908.12,9.03,0.40,0.58,9.04,1908.96,3.77,248.63,11.01,15.97,14.58
1909.01,9.06,0.40,0.60,8.94,1909.04,3.76,252.11,11.22,16.56,14.76
1909.02,8.80,0.41,0.61,9.04,1909.12,3.77,242.30,11.20,16.80,14.17
1909.03,8.92,0.41,0.63,9.04,1909.21,3.79,245.60,11.29,17.21,14.34
1909.04,9.32,0.41,0.64,9.23,1909.29,3.80,251.33,11.15,17.26,14.65
1909.05,9.63,0.42,0.66,9.32,1909.37,3.81,257.03,11.12,17.48,14.95
1909.06,9.80,0.42,0.67,9.42,1909.46,3.82,258.93,11.10,17.70,15.04
1909.07,9.94,0.42,0.69,9.42,1909.54,3.84,262.63,11.18,18.10,15.23
1909.08,10.18,0.43,0.70,9.51,1909.62,3.85,266.28,11.16,18.31,15.42
1909.09,10.19,0.43,0.72,9.61,1909.71,3.86,263.90,11.14,18.52,15.25
1909.1,10.23,0.43,0.73,9.80,1909.79,3.87,259.79,11.00,18.54,14.99
1909.11,10.18,0.44,0.75,9.90,1909.87,3.89,256.04,10.98,18.74,14.75
1909.12,10.30,0.44,0.76,9.99,1909.96,3.90,256.59,10.96,18.93,14.75
1910.01,10.08,0.44,0.76,9.90,1910.04,3.91,253.52,11.13,19.05,14.55
1910.02,9.72,0.45,0.76,9.90,1910.12,3.92,244.47,11.19,18.99,14.00
1910.03,9.96,0.45,0.75,10.09,1910.21,3.92,245.78,11.04,18.57,14.05
1910.04,9.72,0.45,0.75,10.18,1910.29,3.93,237.61,11.00,18.33,13.56
1910.05,9.56,0.45,0.75,9.99,1910.37,3.93,238.15,11.27,18.62,13.57
1910.06,9.10,0.46,0.75,9.90,1910.46,3.94,228.87,11.44,18.74,13.02
1910.07,8.64,0.46,0.74,9.90,1910.54,3.95,217.31,11.51,18.67,12.34
1910.08,8.85,0.46,0.74,9.80,1910.62,3.95,224.75,11.68,18.79,12.75
1910.09,8.91,0.46,0.74,9.70,1910.71,3.96,228.49,11.86,18.91,12.94
1910.1,9.32,0.47,0.74,9.42,1910.79,3.96,246.25,12.29,19.42,13.92
1910.11,9.31,0.47,0.73,9.23,1910.87,3.97,251.06,12.61,19.75,14.16
1910.12,9.05,0.47,0.73,9.23,1910.96,3.97,244.04,12.67,19.69,13.74
1911.01,9.27,0.47,0.72,9.23,1911.04,3.98,249.98,12.67,19.37,14.05
1911.02,9.43,0.47,0.71,8.94,1911.12,3.98,262.41,13.08,19.67,14.72
1911.03,9.32,0.47,0.70,9.04,1911.21,3.99,256.62,12.94,19.14,14.37
1911.04,9.28,0.47,0.68,8.75,1911.29,3.99,263.85,13.36,19.43,14.75
1911.05,9.48,0.47,0.67,8.75,1911.37,3.99,269.53,13.36,19.10,15.05
1911.06,9.67,0.47,0.66,8.75,1911.46,3.99,274.93,13.36,18.76,15.33
1911.07,9.63,0.47,0.65,8.85,1911.54,4.00,270.85,13.22,18.23,15.08
1911.08,9.17,0.47,0.64,9.13,1911.62,4.00,249.86,12.81,17.35,13.90
1911.09,8.67,0.47,0.63,9.23,1911.71,4.00,233.80,12.67,16.85,13.00
1911.1,8.72,0.47,0.61,9.23,1911.79,4.00,235.15,12.67,16.54,13.07
1911.11,9.07,0.47,0.60,9.13,1911.87,4.01,247.13,12.81,16.39,13.73
1911.12,9.11,0.47,0.59,9.04,1911.96,4.01,250.83,12.94,16.24,13.93
1912.01,9.12,0.47,0.60,9.13,1912.04,4.01,248.49,12.83,16.33,13.79
1912.02,9.04,0.47,0.61,9.23,1912.12,4.05,243.78,12.72,16.40,13.53
1912.03,9.30,0.47,0.62,9.42,1912.21,4.08,245.72,12.48,16.32,13.64
1912.04,9.59,0.47,0.63,9.70,1912.29,4.12,245.93,12.14,16.07,13.65
1912.05,9.58,0.47,0.64,9.70,1912.37,4.16,245.67,12.16,16.30,13.65
1912.06,9.58,0.48,0.65,9.61,1912.46,4.19,248.11,12.30,16.70,13.79
1912.07,9.59,0.48,0.65,9.61,1912.54,4.23,248.36,12.32,16.94,13.80
1912.08,9.81,0.48,0.66,9.70,1912.62,4.27,251.57,12.22,17.01,13.98
1912.09,9.86,0.48,0.67,9.80,1912.71,4.30,250.40,12.13,17.08,13.93
1912.1,9.84,0.48,0.68,9.80,1912.79,4.34,249.89,12.15,17.31,13.91
1912.11,9.73,0.48,0.69,9.80,1912.87,4.38,247.10,12.17,17.54,13.75
1912.12,9.38,0.48,0.70,9.70,1912.96,4.41,240.54,12.31,17.95,13.39
1913.01,9.30,0.48,0.69,9.80,1913.04,4.45,236.18,12.19,17.63,13.15
1913.02,8.97,0.48,0.69,9.80,1913.12,4.43,227.80,12.19,17.48,12.68
1913.03,8.80,0.48,0.68,9.80,1913.21,4.40,223.48,12.19,17.33,12.44
1913.04,8.79,0.48,0.68,9.80,1913.29,4.38,223.22,12.19,17.19,12.43
1913.05,8.55,0.48,0.67,9.70,1913.37,4.35,219.37,12.32,17.21,12.22
1913.06,8.12,0.48,0.67,9.80,1913.46,4.33,206.21,12.19,16.89,11.49
1913.07,8.23,0.48,0.66,9.90,1913.54,4.31,206.89,12.07,16.57,11.53
1913.08,8.45,0.48,0.65,9.90,1913.62,4.28,212.42,12.07,16.42,11.85
1913.09,8.53,0.48,0.65,10.00,1913.71,4.26,212.29,11.95,16.11,11.84
1913.1,8.26,0.48,0.64,10.00,1913.79,4.23,205.57,11.95,15.97,11.47
1913.11,8.05,0.48,0.64,10.10,1913.87,4.21,198.36,11.83,15.67,11.07
1913.12,8.04,0.48,0.63,10.00,1913.96,4.18,200.09,11.95,15.68,11.17
1914.01,8.37,0.48,0.62,10.00,1914.04,4.16,208.31,11.82,15.45,11.64
1914.02,8.48,0.47,0.61,9.90,1914.12,4.17,213.18,11.82,15.38,11.91
1914.03,8.32,0.47,0.60,9.90,1914.21,4.17,209.15,11.69,15.15,11.69
1914.04,8.12,0.46,0.59,9.80,1914.29,4.18,206.21,11.68,15.07,11.52
1914.05,8.17,0.46,0.58,9.90,1914.37,4.19,205.38,11.44,14.69,11.48
1914.06,8.13,0.45,0.58,9.90,1914.46,4.19,204.38,11.31,14.45,11.43
1914.07,7.68,0.45,0.57,10.00,1914.54,4.20,191.14,11.07,14.08,10.69
1914.08,7.68,0.44,0.56,10.20,1914.62,4.21,187.39,10.74,13.58,10.49
1914.09,7.68,0.44,0.55,10.20,1914.71,4.21,187.39,10.61,13.36,10.50
1914.1,7.68,0.43,0.54,10.10,1914.79,4.22,189.24,10.60,13.26,10.61
1914.11,7.68,0.43,0.53,10.20,1914.87,4.23,187.39,10.37,12.91,10.52
1914.12,7.35,0.42,0.52,10.10,1914.96,4.23,181.11,10.35,12.81,10.17
1915.01,7.48,0.42,0.55,10.10,1915.04,4.24,184.31,10.37,13.55,10.36
1915.02,7.38,0.42,0.58,10.00,1915.12,4.22,183.67,10.50,14.43,10.33
1915.03,7.57,0.42,0.61,9.90,1915.21,4.21,190.30,10.62,15.33,10.71
1915.04,8.14,0.42,0.64,10.00,1915.29,4.19,202.58,10.53,15.93,11.40
1915.05,7.95,0.42,0.67,10.10,1915.37,4.18,195.90,10.45,16.51,11.03
1915.06,8.04,0.43,0.70,10.10,1915.46,4.16,198.11,10.47,17.25,11.15
1915.07,8.01,0.43,0.73,10.10,1915.54,4.15,197.37,10.49,17.99,11.11
1915.08,8.35,0.43,0.76,10.10,1915.62,4.13,205.75,10.51,18.73,11.58
1915.09,8.66,0.43,0.79,10.10,1915.71,4.11,213.39,10.53,19.47,12.01
1915.1,9.14,0.43,0.82,10.20,1915.79,4.10,223.01,10.45,20.01,12.55
1915.11,9.46,0.43,0.85,10.30,1915.87,4.08,228.58,10.37,20.54,12.86
1915.12,9.48,0.43,0.88,10.30,1915.96,4.07,229.06,10.39,21.26,12.88
1916.01,9.33,0.44,0.93,10.40,1916.04,4.05,223.27,10.55,22.36,12.54
1916.02,9.20,0.45,0.99,10.40,1916.12,4.07,220.16,10.81,23.65,12.35
1916.03,9.17,0.46,1.04,10.50,1916.21,4.08,217.35,10.96,24.70,12.18
1916.04,9.07,0.47,1.10,10.60,1916.29,4.10,212.95,11.11,25.76,11.91
1916.05,9.27,0.48,1.15,10.70,1916.37,4.11,215.61,11.26,26.77,12.03
1916.06,9.36,0.50,1.21,10.80,1916.46,4.13,215.69,11.41,27.77,12.00
1916.07,9.23,0.51,1.26,10.80,1916.54,4.14,212.70,11.66,29.01,11.79
1916.08,9.30,0.52,1.31,10.90,1916.62,4.16,212.34,11.80,29.98,11.73
1916.09,9.68,0.53,1.37,11.10,1916.71,4.17,217.04,11.83,30.67,11.94
1916.1,9.98,0.54,1.42,11.30,1916.79,4.19,219.80,11.86,31.32,12.05
1916.11,10.21,0.55,1.48,11.50,1916.87,4.20,220.96,11.89,31.94,12.05
1916.12,9.80,0.56,1.53,11.60,1916.96,4.22,210.26,12.01,32.83,11.41
1917.01,9.57,0.57,1.51,11.70,1917.04,4.23,203.57,12.14,32.10,10.99
1917.02,9.03,0.58,1.49,12.00,1917.12,4.26,187.28,12.06,30.86,10.06
1917.03,9.31,0.59,1.47,12.00,1917.21,4.29,193.08,12.29,30.45,10.33
1917.04,9.17,0.60,1.45,12.60,1917.29,4.32,181.13,11.92,28.58,9.64
1917.05,8.86,0.61,1.43,12.80,1917.37,4.34,172.27,11.94,27.73,9.14
1917.06,9.04,0.63,1.41,13.00,1917.46,4.37,173.06,11.97,26.90,9.15
1917.07,8.79,0.64,1.38,12.80,1917.54,4.40,170.91,12.36,26.91,9.00
1917.08,8.53,0.65,1.36,13.00,1917.62,4.43,163.30,12.38,26.09,8.57
1917.09,8.12,0.66,1.34,13.30,1917.71,4.46,151.94,12.30,25.13,7.95
1917.1,7.68,0.67,1.32,13.50,1917.79,4.49,141.58,12.32,24.37,7.39
1917.11,7.04,0.68,1.30,13.50,1917.87,4.51,129.78,12.52,23.98,6.75
1917.12,6.80,0.69,1.28,13.70,1917.96,4.54,123.53,12.53,23.25,6.41
1918.01,7.21,0.68,1.26,14.00,1918.04,4.57,128.17,12.09,22.33,6.64
1918.02,7.43,0.67,1.23,14.10,1918.12,4.56,131.14,11.83,21.75,6.78
1918.03,7.28,0.66,1.21,14.00,1918.21,4.56,129.41,11.73,21.47,6.69
1918.04,7.21,0.65,1.18,14.20,1918.29,4.55,126.37,11.39,20.73,6.52
1918.05,7.44,0.64,1.16,14.50,1918.37,4.55,127.70,10.98,19.89,6.58
1918.06,7.45,0.63,1.14,14.70,1918.46,4.54,126.13,10.67,19.22,6.50
1918.07,7.51,0.62,1.11,15.10,1918.54,4.54,123.78,10.22,18.31,6.37
1918.08,7.58,0.61,1.09,15.40,1918.62,4.53,122.50,9.86,17.57,6.30
1918.09,7.54,0.60,1.06,15.70,1918.71,4.52,119.52,9.51,16.85,6.15
1918.1,7.86,0.59,1.04,16.00,1918.79,4.52,122.26,9.18,16.15,6.29
